dayno,hourofday,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
 215 ,0,summer,0,1,2,32.8,37.12,49,11.0014,11,32,43
 215 ,1,summer,0,1,2,31.98,35.605,52,11.0014,7,9,16
 215 ,2,summer,0,1,2,31.98,35.605,49,11.0014,2,9,11
 215 ,3,summer,0,1,2,31.16,34.85,55,6.0032,0,4,4
 215 ,4,summer,0,1,2,31.16,34.85,52,11.0014,0,7,7
 215 ,5,summer,0,1,2,31.16,34.85,55,6.0032,2,22,24
 215 ,6,summer,0,1,3,29.52,34.09,66,32.9975,9,101,110
 215 ,7,summer,0,1,2,30.34,33.335,51,15.0013,19,252,271
 215 ,8,summer,0,1,2,30.34,33.335,51,11.0014,29,408,437
 215 ,9,summer,0,1,2,30.34,34.09,55,12.998,23,172,195
 215 ,10,summer,0,1,3,30.34,34.09,58,6.0032,9,59,68
 215 ,11,summer,0,1,2,30.34,34.09,58,7.0015,29,93,122
 215 ,12,summer,0,1,3,31.16,34.85,55,8.9981,19,142,161
 215 ,13,summer,0,1,2,31.16,35.605,58,15.0013,37,107,144
 215 ,14,summer,0,1,2,31.16,35.605,58,15.0013,43,104,147
 215 ,15,summer,0,1,2,28.7,33.335,79,8.9981,31,87,118
 215 ,16,summer,0,1,3,27.88,31.82,79,0,21,129,150
 215 ,17,summer,0,1,2,28.7,33.335,79,0,47,378,425
 215 ,18,summer,0,1,3,28.7,33.335,84,0,49,443,492
 215 ,19,summer,0,1,3,28.7,33.335,84,0,51,270,321
 215 ,20,summer,0,1,3,28.7,33.335,84,7.0015,7,80,87
 215 ,21,summer,0,1,2,27.88,31.82,89,8.9981,7,81,88
 215 ,22,summer,0,1,3,27.88,31.82,89,7.0015,11,66,77
 215 ,23,summer,0,1,2,27.88,31.82,89,6.0032,4,52,56
 216 ,0,summer,0,1,2,27.88,31.82,89,6.0032,2,15,17
 216 ,1,summer,0,1,2,27.06,29.545,94,6.0032,3,14,17
 216 ,2,summer,0,1,2,27.06,29.545,94,6.0032,2,5,7
 216 ,3,summer,0,1,3,27.06,29.545,94,6.0032,0,3,3
 216 ,4,summer,0,1,2,27.88,31.82,89,0,0,7,7
 216 ,5,summer,0,1,2,27.88,31.82,89,0,3,17,20
 216 ,6,summer,0,1,2,27.88,31.82,89,19.9995,7,90,97
 216 ,7,summer,0,1,2,27.88,31.82,89,19.9995,11,271,282
 216 ,8,summer,0,1,2,28.7,32.575,82,23.9994,29,369,398
 216 ,9,summer,0,1,1,29.52,34.85,74,22.0028,25,162,187
 216 ,10,summer,0,1,1,29.52,33.335,71,19.9995,24,89,113
 216 ,11,summer,0,1,2,30.34,34.85,66,15.0013,37,112,149
 216 ,12,summer,0,1,2,31.16,35.605,62,15.0013,53,152,205
 216 ,13,summer,0,1,1,31.16,35.605,58,0,63,142,205
 216 ,14,summer,0,1,1,32.8,37.88,55,11.0014,53,114,167
 216 ,15,summer,0,1,1,32.8,37.88,55,16.9979,50,115,165
 216 ,16,summer,0,1,1,31.16,35.605,62,22.0028,70,220,290
 216 ,17,summer,0,1,1,31.16,35.605,62,22.0028,91,464,555
 216 ,18,summer,0,1,1,28.7,33.335,74,19.9995,88,435,523
 216 ,19,summer,0,1,1,28.7,33.335,74,19.0012,65,301,366
 216 ,20,summer,0,1,2,28.7,33.335,74,12.998,41,245,286
 216 ,21,summer,0,1,2,28.7,33.335,74,12.998,25,186,211
 216 ,22,summer,0,1,1,27.88,31.82,74,12.998,33,141,174
 216 ,23,summer,0,1,1,27.06,31.06,74,7.0015,24,108,132
 217 ,0,summer,0,1,1,27.06,31.06,74,7.0015,13,41,54
 217 ,1,summer,0,1,1,26.24,29.545,78,6.0032,3,16,19
 217 ,2,summer,0,1,1,27.06,31.06,69,0,5,14,19
 217 ,3,summer,0,1,1,26.24,29.545,78,6.0032,0,6,6
 217 ,4,summer,0,1,1,26.24,29.545,78,8.9981,1,6,7
 217 ,5,summer,0,1,1,26.24,29.545,78,6.0032,0,16,16
 217 ,6,summer,0,1,1,26.24,29.545,78,8.9981,7,94,101
 217 ,7,summer,0,1,1,27.06,30.305,78,8.9981,23,247,270
 217 ,8,summer,0,1,1,28.7,32.575,65,15.0013,39,415,454
 217 ,9,summer,0,1,1,29.52,33.335,58,7.0015,43,183,226
 217 ,10,summer,0,1,1,30.34,34.09,55,8.9981,50,113,163
 217 ,11,summer,0,1,2,31.16,34.85,52,16.9979,44,103,147
 217 ,12,summer,0,1,1,31.16,34.85,52,16.9979,57,159,216
 217 ,13,summer,0,1,1,31.98,35.605,52,16.9979,40,164,204
 217 ,14,summer,0,1,2,31.98,35.605,52,16.9979,81,164,245
 217 ,15,summer,0,1,1,31.16,34.85,55,16.9979,50,160,210
 217 ,16,summer,0,1,1,32.8,37.12,49,16.9979,76,254,330
 217 ,17,summer,0,1,1,31.98,35.605,49,19.9995,84,466,550
 217 ,18,summer,0,1,1,31.16,34.85,52,16.9979,105,361,466
 217 ,19,summer,0,1,1,30.34,34.09,55,16.9979,90,282,372
 217 ,20,summer,0,1,1,29.52,33.335,58,15.0013,70,221,291
 217 ,21,summer,0,1,1,28.7,32.575,65,12.998,54,119,173
 217 ,22,summer,0,1,1,28.7,32.575,65,15.0013,51,137,188
 217 ,23,summer,0,1,1,27.88,31.82,69,15.0013,37,102,139
 218 ,0,summer,0,0,1,27.06,30.305,78,12.998,29,104,133
 218 ,1,summer,0,0,1,27.06,30.305,78,11.0014,17,50,67
 218 ,2,summer,0,0,1,27.06,30.305,78,15.0013,14,39,53
 218 ,3,summer,0,0,2,27.06,30.305,78,11.0014,14,28,42
 218 ,4,summer,0,0,2,27.06,30.305,83,11.0014,5,5,10
 218 ,5,summer,0,0,1,26.24,28.79,89,6.0032,2,4,6
 218 ,6,summer,0,0,1,26.24,28.79,89,7.0015,5,22,27
 218 ,7,summer,0,0,1,27.88,31.82,83,11.0014,14,49,63
 218 ,8,summer,0,0,1,27.88,31.82,83,11.0014,27,94,121
 218 ,9,summer,0,0,1,30.34,34.85,70,15.0013,60,155,215
 218 ,10,summer,0,0,2,30.34,34.85,70,19.0012,91,199,290
 218 ,11,summer,0,0,1,31.98,37.12,62,15.0013,138,211,349
 218 ,12,summer,0,0,1,32.8,37.88,55,15.0013,130,252,382
 218 ,13,summer,0,0,2,32.8,38.635,59,22.0028,176,265,441
 218 ,14,summer,0,0,1,33.62,38.635,52,16.9979,176,204,380
 218 ,15,summer,0,0,2,34.44,40.15,53,16.9979,130,232,362
 218 ,16,summer,0,0,3,30.34,35.605,79,11.0014,155,188,343
 218 ,17,summer,0,0,3,30.34,35.605,79,11.0014,61,88,149
 218 ,18,summer,0,0,2,29.52,34.85,79,30.0026,81,130,211
 218 ,19,summer,0,0,3,29.52,35.605,84,16.9979,57,114,171
 218 ,20,summer,0,0,3,29.52,34.85,79,19.0012,58,79,137
 218 ,21,summer,0,0,2,28.7,33.335,84,22.0028,28,86,114
 218 ,22,summer,0,0,2,28.7,33.335,84,22.0028,24,96,120
 218 ,23,summer,0,0,3,28.7,33.335,84,19.0012,29,79,108
 219 ,0,summer,0,0,2,28.7,33.335,84,19.0012,14,66,80
 219 ,1,summer,0,0,2,28.7,33.335,84,16.9979,10,63,73
 219 ,2,summer,0,0,2,28.7,33.335,84,15.0013,18,48,66
 219 ,3,summer,0,0,2,28.7,33.335,84,8.9981,9,23,32
 219 ,4,summer,0,0,1,28.7,33.335,84,8.9981,1,5,6
 219 ,5,summer,0,0,1,28.7,33.335,89,12.998,1,4,5
 219 ,6,summer,0,0,1,28.7,33.335,89,11.0014,3,10,13
 219 ,7,summer,0,0,1,28.7,33.335,84,12.998,11,28,39
 219 ,8,summer,0,0,1,29.52,34.85,79,12.998,23,66,89
 219 ,9,summer,0,0,1,31.16,37.12,75,7.0015,82,102,184
 219 ,10,summer,0,0,1,32.8,40.15,66,8.9981,88,178,266
 219 ,11,summer,0,0,1,33.62,41.665,63,0,113,156,269
 219 ,12,summer,0,0,1,36.9,42.425,42,19.9995,161,209,370
 219 ,13,summer,0,0,1,36.9,42.425,42,19.9995,118,206,324
 219 ,14,summer,0,0,1,35.26,40.15,47,12.998,130,192,322
 219 ,15,summer,0,0,3,29.52,34.85,74,19.9995,118,208,326
 219 ,16,summer,0,0,3,29.52,34.85,74,19.9995,74,119,193
 219 ,17,summer,0,0,3,30.34,35.605,74,43.0006,63,131,194
 219 ,18,summer,0,0,1,29.52,34.85,74,6.0032,74,155,229
 219 ,19,summer,0,0,1,29.52,34.85,79,11.0014,68,160,228
 219 ,20,summer,0,0,1,29.52,35.605,84,8.9981,50,133,183
 219 ,21,summer,0,0,1,29.52,35.605,84,7.0015,36,100,136
 219 ,22,summer,0,0,1,28.7,33.335,89,12.998,21,82,103
 219 ,23,summer,0,0,1,28.7,33.335,79,7.0015,12,43,55
 220 ,0,summer,0,1,1,28.7,33.335,79,7.0015,13,17,30
 220 ,1,summer,0,1,1,27.88,31.82,83,8.9981,4,8,12
 220 ,2,summer,0,1,1,27.06,29.545,89,0,4,3,7
 220 ,3,summer,0,1,1,27.06,29.545,89,0,1,0,1
 220 ,4,summer,0,1,1,27.06,29.545,89,7.0015,2,8,10
 220 ,5,summer,0,1,1,28.7,33.335,79,6.0032,1,14,15
 220 ,6,summer,0,1,1,28.7,32.575,65,19.0012,8,87,95
 220 ,7,summer,0,1,1,29.52,34.09,62,19.9995,18,249,267
 220 ,8,summer,0,1,1,30.34,34.09,58,22.0028,29,320,349
 220 ,9,summer,0,1,1,31.16,34.85,55,26.0027,37,146,183
 220 ,10,summer,0,1,1,32.8,37.12,52,26.0027,62,62,124
 220 ,11,summer,0,1,1,33.62,37.12,48,23.9994,90,89,179
 220 ,12,summer,0,1,1,33.62,37.88,46,16.9979,48,134,182
 220 ,13,summer,0,1,1,34.44,37.88,44,19.9995,43,108,151
 220 ,14,summer,0,1,1,33.62,37.12,43,19.9995,41,109,150
 220 ,15,summer,0,1,1,34.44,37.88,41,19.9995,40,86,126
 220 ,16,summer,0,1,1,35.26,38.635,39,19.0012,64,218,282
 220 ,17,summer,0,1,1,35.26,38.635,39,11.0014,67,460,527
 220 ,18,summer,0,1,1,34.44,37.88,41,8.9981,64,465,529
 220 ,19,summer,0,1,1,33.62,37.12,43,7.0015,64,352,416
 220 ,20,summer,0,1,1,32.8,37.88,55,0,71,215,286
 220 ,21,summer,0,1,1,31.16,35.605,58,6.0032,30,156,186
 220 ,22,summer,0,1,1,31.16,35.605,58,7.0015,26,121,147
 220 ,23,summer,0,1,1,30.34,34.85,66,7.0015,19,53,72
 221 ,0,summer,0,1,1,29.52,34.85,79,8.9981,10,25,35
 221 ,1,summer,0,1,1,29.52,34.09,66,0,5,9,14
 221 ,2,summer,0,1,1,29.52,34.09,70,0,9,3,12
 221 ,3,summer,0,1,1,29.52,34.09,62,0,0,3,3
 221 ,4,summer,0,1,1,28.7,33.335,74,0,1,6,7
 221 ,5,summer,0,1,1,28.7,32.575,65,6.0032,5,25,30
 221 ,6,summer,0,1,1,29.52,33.335,64,0,6,95,101
 221 ,7,summer,0,1,1,29.52,34.85,74,7.0015,30,313,343
 221 ,8,summer,0,1,1,30.34,34.85,66,0,40,352,392
 221 ,9,summer,0,1,2,31.98,37.12,62,8.9981,34,141,175
 221 ,10,summer,0,1,2,32.8,38.635,59,15.0013,55,89,144
 221 ,11,summer,0,1,1,32.8,38.635,59,15.0013,61,88,149
 221 ,12,summer,0,1,1,33.62,39.395,56,12.998,60,125,185
 221 ,13,summer,0,1,1,34.44,39.395,49,11.0014,48,127,175
 221 ,14,summer,0,1,1,35.26,39.395,44,19.0012,53,95,148
 221 ,15,summer,0,1,1,35.26,38.635,39,19.0012,58,106,164
 221 ,16,summer,0,1,1,35.26,38.635,39,19.9995,57,228,285
 221 ,17,summer,0,1,1,32.8,37.88,55,11.0014,79,453,532
 221 ,18,summer,0,1,1,32.8,37.88,55,12.998,97,488,585
 221 ,19,summer,0,1,1,32.8,37.12,49,7.0015,69,302,371
 221 ,20,summer,0,1,1,32.8,36.365,43,12.998,34,258,292
 221 ,21,summer,0,1,1,31.98,34.85,46,16.9979,46,184,230
 221 ,22,summer,0,1,1,31.98,34.85,46,19.9995,28,127,155
 221 ,23,summer,0,1,1,31.16,34.09,48,19.0012,22,53,75
 222 ,0,summer,0,1,1,30.34,33.335,51,15.0013,19,18,37
 222 ,1,summer,0,1,1,29.52,33.335,54,12.998,7,10,17
 222 ,2,summer,0,1,1,29.52,33.335,54,11.0014,1,10,11
 222 ,3,summer,0,1,1,28.7,32.575,58,11.0014,1,3,4
 222 ,4,summer,0,1,1,28.7,32.575,54,8.9981,1,4,5
 222 ,5,summer,0,1,1,27.88,31.82,61,6.0032,2,30,32
 222 ,6,summer,0,1,1,27.88,31.82,61,0,9,110,119
 222 ,7,summer,0,1,1,28.7,32.575,58,6.0032,16,289,305
 222 ,8,summer,0,1,1,30.34,33.335,51,12.998,38,361,399
 222 ,9,summer,0,1,1,31.16,34.09,48,15.0013,32,148,180
 222 ,10,summer,0,1,1,32.8,36.365,43,15.0013,41,72,113
 222 ,11,summer,0,1,1,32.8,35.605,41,26.0027,54,95,149
 222 ,12,summer,0,1,1,33.62,36.365,38,19.9995,74,166,240
 222 ,13,summer,0,1,1,33.62,36.365,38,19.0012,41,150,191
 222 ,14,summer,0,1,1,34.44,36.365,34,22.0028,62,116,178
 222 ,15,summer,0,1,1,35.26,37.12,30,22.0028,53,141,194
 222 ,16,summer,0,1,1,35.26,37.12,26,19.9995,76,206,282
 222 ,17,summer,0,1,1,34.44,35.605,26,19.9995,71,513,584
 222 ,18,summer,0,1,1,33.62,35.605,28,19.9995,70,489,559
 222 ,19,summer,0,1,1,32.8,34.85,26,16.9979,79,334,413
 222 ,20,summer,0,1,1,31.16,33.335,31,8.9981,59,253,312
 222 ,21,summer,0,1,1,31.16,33.335,33,7.0015,47,162,209
 222 ,22,summer,0,1,1,30.34,32.575,37,0,17,122,139
 222 ,23,summer,0,1,1,30.34,32.575,37,6.0032,14,94,108
 223 ,0,summer,0,1,1,28.7,31.82,45,7.0015,6,40,46
 223 ,1,summer,0,1,1,28.7,31.82,45,8.9981,9,17,26
 223 ,2,summer,0,1,1,27.06,31.06,54,8.9981,3,8,11
 223 ,3,summer,0,1,1,26.24,31.06,57,8.9981,2,7,9
 223 ,4,summer,0,1,1,26.24,31.06,57,11.0014,1,4,5
 223 ,5,summer,0,1,1,26.24,31.06,61,12.998,2,23,25
 223 ,6,summer,0,1,1,25.42,30.305,65,11.0014,5,101,106
 223 ,7,summer,0,1,1,27.06,31.06,54,8.9981,15,292,307
 223 ,8,summer,0,1,1,28.7,31.82,45,11.0014,29,361,390
 223 ,9,summer,0,1,1,29.52,32.575,39,15.0013,31,166,197
 223 ,10,summer,0,1,1,30.34,32.575,37,16.9979,36,96,132
 223 ,11,summer,0,1,1,31.16,33.335,35,16.9979,59,128,187
 223 ,12,summer,0,1,1,31.98,34.09,31,16.9979,50,164,214
 223 ,13,summer,0,1,1,31.16,33.335,31,15.0013,51,166,217
 223 ,14,summer,0,1,1,32.8,34.85,29,0,39,103,142
 223 ,15,summer,0,1,1,32.8,34.85,29,19.9995,52,126,178
 223 ,16,summer,0,1,1,32.8,34.85,27,12.998,57,241,298
 223 ,17,summer,0,1,1,32.8,34.85,29,16.9979,96,486,582
 223 ,18,summer,0,1,1,31.98,34.09,29,6.0032,74,497,571
 223 ,19,summer,0,1,1,30.34,32.575,35,12.998,48,323,371
 223 ,20,summer,0,1,1,29.52,32.575,37,8.9981,56,232,288
 223 ,21,summer,0,1,1,28.7,32.575,48,6.0032,35,171,206
 223 ,22,summer,0,1,1,28.7,32.575,48,0,34,123,157
 223 ,23,summer,0,1,1,27.06,31.06,50,11.0014,22,105,127
 224 ,0,summer,0,1,1,26.24,31.06,53,11.0014,12,53,65
 224 ,1,summer,0,1,1,26.24,31.06,53,8.9981,4,19,23
 224 ,2,summer,0,1,1,25.42,31.06,57,12.998,0,15,15
 224 ,3,summer,0,1,1,25.42,31.06,53,11.0014,0,9,9
 224 ,4,summer,0,1,1,25.42,31.06,53,8.9981,0,5,5
 224 ,5,summer,0,1,1,24.6,31.06,56,8.9981,2,24,26
 224 ,6,summer,0,1,1,25.42,31.06,50,8.9981,3,73,76
 224 ,7,summer,0,1,1,26.24,31.06,44,11.0014,17,247,264
 224 ,8,summer,0,1,1,27.88,31.82,39,15.0013,29,397,426
 224 ,9,summer,0,1,1,29.52,32.575,34,8.9981,27,178,205
 224 ,10,summer,0,1,1,30.34,32.575,33,7.0015,44,86,130
 224 ,11,summer,0,1,1,31.16,33.335,29,0,48,108,156
 224 ,12,summer,0,1,1,32.8,34.85,27,0,55,167,222
 224 ,13,summer,0,1,1,31.98,34.09,29,6.0032,74,179,253
 224 ,14,summer,0,1,1,32.8,34.85,29,12.998,51,135,186
 224 ,15,summer,0,1,1,32.8,34.85,29,11.0014,59,190,249
 224 ,16,summer,0,1,1,33.62,35.605,28,0,68,266,334
 224 ,17,summer,0,1,1,33.62,35.605,26,0,93,423,516
 224 ,18,summer,0,1,1,31.16,34.09,40,19.9995,89,376,465
 224 ,19,summer,0,1,1,30.34,33.335,42,15.0013,101,284,385
 224 ,20,summer,0,1,1,29.52,32.575,42,15.0013,77,210,287
 224 ,21,summer,0,1,1,28.7,32.575,48,8.9981,73,153,226
 224 ,22,summer,0,1,1,27.88,31.82,51,0,74,157,231
 224 ,23,summer,0,1,1,27.88,31.82,51,0,51,100,151
 225 ,0,summer,0,0,1,27.88,31.82,51,7.0015,15,69,84
 225 ,1,summer,0,0,2,27.88,31.82,57,6.0032,13,64,77
 225 ,2,summer,0,0,1,27.88,31.82,57,0,16,58,74
 225 ,3,summer,0,0,1,27.06,31.06,65,8.9981,9,18,27
 225 ,4,summer,0,0,2,26.24,30.305,73,8.9981,5,5,10
 225 ,5,summer,0,0,1,26.24,30.305,73,7.0015,3,15,18
 225 ,6,summer,0,0,1,26.24,30.305,73,6.0032,3,19,22
 225 ,7,summer,0,0,2,27.06,31.06,74,12.998,10,34,44
 225 ,8,summer,0,0,2,28.7,32.575,65,11.0014,28,90,118
 225 ,9,summer,0,0,2,28.7,33.335,74,11.0014,70,138,208
 225 ,10,summer,0,0,2,29.52,34.85,74,15.0013,97,163,260
 225 ,11,summer,0,0,2,30.34,34.85,70,12.998,122,192,314
 225 ,12,summer,0,0,2,27.06,29.545,89,11.0014,175,246,421
 225 ,13,summer,0,0,2,30.34,35.605,74,22.0028,61,92,153
 225 ,14,summer,0,0,1,30.34,34.85,70,16.9979,113,146,259
 225 ,15,summer,0,0,3,27.88,31.82,79,23.9994,150,208,358
 225 ,16,summer,0,0,2,28.7,33.335,74,19.0012,148,133,281
 225 ,17,summer,0,0,2,29.52,34.85,74,16.9979,97,172,269
 225 ,18,summer,0,0,1,28.7,33.335,74,15.0013,123,169,292
 225 ,19,summer,0,0,2,27.88,31.82,79,19.0012,67,170,237
 225 ,20,summer,0,0,2,27.88,31.82,83,15.0013,78,105,183
 225 ,21,summer,0,0,2,27.88,31.82,83,26.0027,40,127,167
 225 ,22,summer,0,0,2,27.88,31.82,83,26.0027,36,118,154
 225 ,23,summer,0,0,2,27.06,30.305,83,22.0028,25,95,120
 226 ,0,summer,0,0,3,27.06,30.305,83,19.9995,19,71,90
 226 ,1,summer,0,0,3,26.24,28.79,89,15.0013,16,57,73
 226 ,2,summer,0,0,3,26.24,28.79,89,15.0013,13,49,62
 226 ,3,summer,0,0,2,26.24,28.03,94,16.9979,5,22,27
 226 ,4,summer,0,0,3,26.24,28.03,94,12.998,1,2,3
 226 ,5,summer,0,0,2,26.24,28.03,94,11.0014,1,9,10
 226 ,6,summer,0,0,2,26.24,28.03,94,7.0015,2,4,6
 226 ,7,summer,0,0,2,27.06,29.545,89,12.998,4,20,24
 226 ,8,summer,0,0,2,27.06,29.545,89,19.0012,20,21,41
 226 ,9,summer,0,0,3,27.06,29.545,89,19.0012,27,76,103
 226 ,10,summer,0,0,1,28.7,33.335,79,15.0013,67,116,183
 226 ,11,summer,0,0,1,28.7,33.335,79,12.998,81,117,198
 226 ,12,summer,0,0,2,28.7,33.335,79,15.0013,98,183,281
 226 ,13,summer,0,0,1,29.52,34.85,74,16.9979,144,233,377
 226 ,14,summer,0,0,1,30.34,34.85,70,12.998,126,244,370
 226 ,15,summer,0,0,1,30.34,34.85,66,12.998,128,203,331
 226 ,16,summer,0,0,1,30.34,34.85,66,11.0014,116,176,292
 226 ,17,summer,0,0,1,31.16,35.605,62,8.9981,133,196,329
 226 ,18,summer,0,0,1,30.34,34.85,66,11.0014,125,222,347
 226 ,19,summer,0,0,1,29.52,34.85,74,15.0013,75,184,259
 226 ,20,summer,0,0,1,28.7,33.335,84,11.0014,67,126,193
 226 ,21,summer,0,0,3,24.6,27.275,88,32.9975,51,104,155
 226 ,22,summer,0,0,3,24.6,27.275,88,32.9975,14,25,39
 226 ,23,summer,0,0,3,24.6,28.03,83,0,5,22,27
 227 ,0,summer,0,1,3,24.6,27.275,88,6.0032,7,18,25
 227 ,1,summer,0,1,2,24.6,27.275,88,8.9981,1,9,10
 227 ,2,summer,0,1,2,24.6,28.03,83,0,0,3,3
 227 ,3,summer,0,1,1,24.6,28.03,83,12.998,1,6,7
 227 ,4,summer,0,1,1,24.6,28.03,83,8.9981,1,4,5
 227 ,5,summer,0,1,2,24.6,27.275,88,12.998,3,14,17
 227 ,6,summer,0,1,1,24.6,27.275,88,16.9979,3,87,90
 227 ,7,summer,0,1,1,24.6,27.275,88,16.9979,10,248,258
 227 ,8,summer,0,1,1,26.24,29.545,78,22.0028,29,326,355
 227 ,9,summer,0,1,1,26.24,29.545,78,22.0028,52,170,222
 227 ,10,summer,0,1,1,27.88,31.82,69,19.0012,54,87,141
 227 ,11,summer,0,1,2,29.52,34.09,62,16.9979,41,112,153
 227 ,12,summer,0,1,1,30.34,34.09,58,19.0012,62,116,178
 227 ,13,summer,0,1,1,31.98,35.605,52,19.0012,53,140,193
 227 ,14,summer,0,1,1,30.34,34.09,55,6.0032,56,95,151
 227 ,15,summer,0,1,3,30.34,34.09,55,19.9995,49,133,182
 227 ,16,summer,0,1,1,30.34,34.09,55,22.0028,58,225,283
 227 ,17,summer,0,1,1,30.34,33.335,51,19.0012,59,471,530
 227 ,18,summer,0,1,1,28.7,32.575,65,12.998,70,413,483
 227 ,19,summer,0,1,1,28.7,32.575,65,0,54,343,397
 227 ,20,summer,0,1,1,27.06,31.06,74,8.9981,45,240,285
 227 ,21,summer,0,1,1,27.06,31.06,65,12.998,34,150,184
 227 ,22,summer,0,1,1,27.06,31.06,69,16.9979,22,76,98
 227 ,23,summer,0,1,1,26.24,30.305,69,15.0013,11,77,88
 228 ,0,summer,0,1,1,26.24,30.305,69,7.0015,8,23,31
 228 ,1,summer,0,1,1,26.24,30.305,69,11.0014,4,12,16
 228 ,2,summer,0,1,1,25.42,29.545,73,15.0013,1,3,4
 228 ,3,summer,0,1,1,25.42,29.545,73,15.0013,1,5,6
 228 ,4,summer,0,1,1,26.24,30.305,69,19.9995,0,5,5
 228 ,5,summer,0,1,1,25.42,29.545,73,19.0012,1,29,30
 228 ,6,summer,0,1,1,25.42,29.545,73,22.0028,4,115,119
 228 ,7,summer,0,1,1,26.24,30.305,69,16.9979,18,328,346
 228 ,8,summer,0,1,1,28.7,32.575,58,30.0026,24,417,441
 228 ,9,summer,0,1,1,27.88,31.82,61,19.0012,27,171,198
 228 ,10,summer,0,1,1,28.7,32.575,58,26.0027,28,83,111
 228 ,11,summer,0,1,1,30.34,33.335,51,15.0013,40,110,150
 228 ,12,summer,0,1,1,31.16,34.09,48,22.0028,42,120,162
 228 ,13,summer,0,1,1,31.16,34.09,48,19.9995,45,147,192
 228 ,14,summer,0,1,1,31.16,34.09,45,27.9993,65,117,182
 228 ,15,summer,0,1,1,32.8,35.605,41,19.9995,36,123,159
 228 ,16,summer,0,1,1,32.8,35.605,41,15.0013,55,248,303
 228 ,17,summer,0,1,1,31.16,34.09,45,22.0028,75,525,600
 228 ,18,summer,0,1,1,31.16,34.09,45,15.0013,54,516,570
 228 ,19,summer,0,1,1,30.34,33.335,48,12.998,56,320,376
 228 ,20,summer,0,1,1,30.34,33.335,51,0,48,232,280
 228 ,21,summer,0,1,1,29.52,33.335,54,0,38,177,215
 228 ,22,summer,0,1,1,28.7,32.575,61,0,31,121,152
 228 ,23,summer,0,1,1,27.06,31.06,65,8.9981,20,57,77
 229 ,0,summer,0,1,1,27.06,31.06,69,6.0032,8,16,24
 229 ,1,summer,0,1,1,26.24,30.305,73,11.0014,2,12,14
 229 ,2,summer,0,1,1,27.06,31.06,69,0,0,6,6
 229 ,3,summer,0,1,1,26.24,29.545,78,0,1,4,5
 229 ,4,summer,0,1,1,26.24,30.305,73,0,0,5,5
 229 ,5,summer,0,1,1,26.24,30.305,73,0,0,28,28
 229 ,6,summer,0,1,1,25.42,29.545,78,0,4,101,105
 229 ,7,summer,0,1,1,27.06,31.06,65,6.0032,12,296,308
 229 ,8,summer,0,1,1,28.7,32.575,54,11.0014,35,452,487
 229 ,9,summer,0,1,1,30.34,33.335,48,6.0032,31,178,209
 229 ,10,summer,0,1,1,31.16,34.09,43,6.0032,27,91,118
 229 ,11,summer,0,1,1,31.98,34.85,43,7.0015,20,108,128
 229 ,12,summer,0,1,1,32.8,36.365,43,19.0012,26,163,189
 229 ,13,summer,0,1,1,32.8,35.605,41,12.998,38,138,176
 229 ,14,summer,0,1,1,33.62,36.365,36,11.0014,54,138,192
 229 ,15,summer,0,1,1,32.8,36.365,43,8.9981,42,117,159
 229 ,16,summer,0,1,1,33.62,37.12,43,15.0013,62,238,300
 229 ,17,summer,0,1,1,32.8,37.12,49,15.0013,46,506,552
 229 ,18,summer,0,1,1,31.16,34.85,55,16.9979,86,470,556
 229 ,19,summer,0,1,1,31.16,34.85,55,15.0013,50,297,347
 229 ,20,summer,0,1,1,30.34,34.09,58,16.9979,37,243,280
 229 ,21,summer,0,1,1,29.52,34.09,62,15.0013,38,192,230
 229 ,22,summer,0,1,1,28.7,32.575,65,12.998,29,142,171
 229 ,23,summer,0,1,1,28.7,32.575,65,19.0012,20,85,105
 230 ,0,summer,0,1,1,27.88,31.82,65,8.9981,18,38,56
 230 ,1,summer,0,1,2,27.06,31.06,65,11.0014,13,11,24
 230 ,2,summer,0,1,1,27.06,31.06,65,15.0013,2,4,6
 230 ,3,summer,0,1,1,27.06,31.06,69,19.0012,0,6,6
 230 ,4,summer,0,1,1,26.24,30.305,73,15.0013,0,9,9
 230 ,5,summer,0,1,1,26.24,29.545,78,19.0012,0,27,27
 230 ,6,summer,0,1,2,26.24,29.545,78,16.9979,6,97,103
 230 ,7,summer,0,1,1,26.24,29.545,78,19.9995,19,289,308
 230 ,8,summer,0,1,1,27.06,31.06,74,19.0012,27,393,420
 230 ,9,summer,0,1,1,29.52,34.09,66,16.9979,42,186,228
 230 ,10,summer,0,1,1,30.34,34.85,66,16.9979,37,92,129
 230 ,11,summer,0,1,1,31.16,35.605,58,16.9979,44,97,141
 230 ,12,summer,0,1,1,32.8,37.12,52,19.0012,34,139,173
 230 ,13,summer,0,1,1,32.8,37.12,52,23.9994,33,154,187
 230 ,14,summer,0,1,1,33.62,37.88,46,22.0028,67,115,182
 230 ,15,summer,0,1,1,32.8,36.365,46,23.9994,56,118,174
 230 ,16,summer,0,1,1,32.8,36.365,46,23.9994,49,196,245
 230 ,17,summer,0,1,3,32.8,36.365,46,19.9995,44,365,409
 230 ,18,summer,0,1,3,31.16,34.85,55,16.9979,48,226,274
 230 ,19,summer,0,1,1,27.06,30.305,83,7.0015,26,115,141
 230 ,20,summer,0,1,1,27.06,30.305,83,7.0015,24,141,165
